col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24
680|0|0|7|11||0|||Heart that Struggles for Independence|15|0|0|0|0||0||0|0|0|0|0|0
681|0|0|7|11||0|||Heart that Never Yields|15|0|0|0|0||0||0|0|0|0|0|0
682|0|0|7|11||0|||Heart that Never Changes|15|0|0|0|0||0||0|0|0|0|0|0
683|0|0|7|11||0|||Heart that No Longer Feels Alone|15|0|0|0|0||0||0|0|0|0|0|0
684|0|0|7|11||0|||Fleeting Visions|27|0|0|0|0||0||0|0|0|0|0|0
691|0|0|7|11||0|||Changes Through Time|6|0|0|0|0||0||0|0|0|0|0|0
692|0|0|7|11||0|||Tenacity of the Xian|11|0|22|0|0||0||0|0|0|0|0|0
699|0|0|8|1||0|||Queen of the Kingdom of Folkvangr|27|9|91|40|0||0||0|0|0|0|0|-2027
700|0|0|8|1||0|||Guardian of Asgard|27|9|92|40|0||0||0|0|0|0|0|-2027
701|0|0|8|1||0|||Archaeologist in Grief|27|9|93|40|0||0||0|0|0|0|0|-2027
702|0|0|8|1||0|||Duo of Vahalian Kingdom|27|9|94|40|0||0||0|0|0|0|0|-2027
703|0|0|8|1||0|||Tears of Sin|27|9|95|40|0||0||0|0|0|0|0|-2027
705|0|0|9|1||0|||Gate to the Aperture - Battlefields|7|0|13|30|1||0||0|0|0|0|209|0
706|0|0|7|11||0|||Will of the Draconic Servants|3|0|0|0|0||0||0|0|0|0|0|0
707|0|0|7|11||0|||Love of the God of Rain|19|0|0|0|0||0||0|0|0|0|0|0
708|0|0|7|11||0|||Tests from the Deity of Warfare|19|0|0|0|0||0||0|0|0|0|0|0
709|0|0|7|11||0|||Wrath of the God of Sky|19|0|0|0|0||0||0|0|0|0|0|0
710|0|0|7|11||0|||Judgment of the Child of Sun|19|0|0|0|0||0||0|0|0|0|0|0
711|0|0|7|11||0|||Obsession of the God of Afterlife|19|0|0|0|0||0||0|0|0|0|0|0
713|0|0|7|11||0|||Tenacity of the Xian|11|0|25|0|0||0||0|0|0|0|0|0
714|0|0|7|11||0|||Tenacity of the Xian|11|0|21|0|0||0||0|0|0|0|0|0
715|0|0|7|11||0|||Tenacity of the Xian|11|0|23|0|0||0||0|0|0|0|0|0
716|0|0|7|11||0|||Tenacity of the Xian|11|0|24|0|0||0||0|0|0|0|0|0
717|0|0|7|11||0|||Resonating Hearts|15|0|52|0|0||0||0|0|0|0|0|0
724|0|0|9|1||0|||Opportunity of Rebirth|7|0|13|30|0||0||0|0|0|0|501|0
740|0|0|7|11||0|||Army from Another World|0|0|0|0|0||0||0|0|0|0|0|0
742|0|0|7|11||0|||The Lone Lotus under the Moon|26|0|0|0|0||0||0|0|0|0|0|0
743|0|0|7|11||0|||Forever and Ever|26|0|0|0|0||0||0|0|0|0|0|0
744|0|0|7|11||0|||Heroism For My Loved Ones|26|0|0|0|0||0||0|0|0|0|0|0
745|0|0|7|11||0|||The Adorable Daughter|26|0|0|0|0||0||0|0|0|0|0|0
746|0|0|7|11||0|||Treasures More Valuable than Gold|26|0|0|0|0||0||0|0|0|0|0|0
747|0|0|7|11||0|||Love Is Always There|26|0|0|0|0||0||0|0|0|0|0|0
748|0|0|7|11||0|||Souls Lingering for Love|26|0|0|0|0||0||0|0|0|0|0|0
749|0|0|7|11||0|||The Face Fading in the Mirror|26|0|0|0|0||0||0|0|0|0|0|0
750|0|0|7|11||0|||Wielder of Love|26|0|0|0|0||0||0|0|0|0|0|0
751|0|0|7|11||0|||Ripple of Love in Your Heart|26|0|0|0|0||0||0|0|0|0|0|0
752|0|0|7|11||0|||Breaking the Clouds of Blue|26|0|0|0|0||0||0|0|0|0|0|0
753|0|0|7|11||0|||Flowers Floating along the Water|26|0|0|0|0||0||0|0|0|0|0|0
754|0|0|7|11||0|||Persistent Seeking|26|0|0|0|0||0||0|0|0|0|0|0
755|0|0|7|11||0|||Guardian of Water Power|25|0|0|0|0||0||0|0|0|0|0|0
756|0|0|7|11||0|||Mystical Sword of Blazing Fire|25|0|0|0|0||0||0|0|0|0|0|0
757|0|0|7|11||0|||Emperor of Elves|25|0|0|0|0||0||0|0|0|0|0|0
758|0|0|7|11||0|||Honorable Knight of the Round Table|25|0|0|0|0||0||0|0|0|0|0|0
759|0|0|7|11||0|||Queen of All Gods|25|0|0|0|0||0||0|0|0|0|0|0
760|0|0|7|11||0|||Pillar of the World|25|0|0|0|0||0||0|0|0|0|0|0
761|0|0|7|11||0|||Fallen Angel|25|0|0|0|0||0||0|0|0|0|0|0
762|0|0|7|11||0|||Hallucination of Trials|11|0|0|0|0||0||0|0|0|0|0|0
766|0|0|7|11||0|||Ruler of Underworld|5|0|0|0|0||0||0|0|0|0|0|0
778|0|0|7|11||0|||Hope of the Wish|1|0|0|0|0||0||0|0|0|0|0|0
779|0|0|7|11||0|||Fulfillment of the Wish|2|0|0|0|0||0||0|0|0|0|0|0
780|0|0|7|11||0|||Experience of Sensation|3|0|0|0|0||0||0|0|0|0|0|0
781|0|0|7|11||0|||Value of Toys|4|0|0|0|0||0||0|0|0|0|0|0
782|0|0|7|11||0|||Course of Friendship|5|0|0|0|0||0||0|0|0|0|0|0
792|0|0|9|1||0|||Gate to the Aperture - Souls|7|0|13|30|1||0||0|0|0|0|402|0
795|0|0|9|1||0|||Gate to the Aperture - Treasury|7|0|13|30|1||0||0|0|0|0|401|0
796|0|0|7|11||0|||Resonating Hearts|15|0|55|0|0||0||0|0|0|0|0|0
797|0|0|7|11||0|||Resonating Hearts|15|0|54|0|0||0||0|0|0|0|0|0
798|0|0|7|11||0|||Resonating Hearts|15|0|51|0|0||0||0|0|0|0|0|0
799|0|0|7|11||0|||Resonating Hearts|15|0|53|0|0||0||0|0|0|0|0|0
806|537|807|16|1||0|||Key to the Mysteries|29|0|0|0|0||0||0|0|0|0|0|-2029
807|806|808|16|1||0|||Gods under the Masks|29|0|0|0|0||0||0|0|0|0|0|-2029
808|807|809|17|1||0|||Lightning in Chaos|30|0|0|0|0||0||0|0|0|0|0|-2030
809|808|810|17|1||0|||The Lords Behind Everything|30|0|0|0|0||0||0|0|0|0|0|-2030
810|809|1513|18|1||0|||Fierce Battles|31|0|0|0|0||0||0|0|0|0|0|1135
813|0|0|7|11||0|||Perception of Knowledge|21|0|0|0|0||0||0|0|0|0|0|0
814|0|0|7|11||0|||Perception of Power|21|0|0|0|0||0||0|0|0|0|0|0
815|0|0|7|11||0|||Perception of Clan|21|0|0|0|0||0||0|0|0|0|0|0
816|0|0|7|11||0|||Perception of Life|21|0|0|0|0||0||0|0|0|0|0|0
817|0|0|7|11||0|||Perception of Fate|21|0|0|0|0||0||0|0|0|0|0|0
818|0|0|7|11||0|||Haunted by Nightmares|1|0|0|0|0||0||0|0|0|0|0|0
819|0|0|7|11||0|||Fixation with Rules|2|0|0|0|0||0||0|0|0|0|0|0
820|0|0|7|11||0|||Haunted by Envy|3|0|0|0|0||0||0|0|0|0|0|0
821|0|0|7|11||0|||Fixation with Killing|4|0|0|0|0||0||0|0|0|0|0|0
822|0|0|7|11||0|||Fixation with Battling|5|0|0|0|0||0||0|0|0|0|0|0
843|0|0|7|11||0|||Uncover the Gemstones of Godly Power|8|0|0|0|0||0||0|0|0|0|0|0
844|0|0|7|11||0|||Follow the Heart - Water|1|0|0|0|0||0||0|0|0|0|0|0
845|0|0|7|11||0|||Follow the Heart - Fire|2|0|0|0|0||0||0|0|0|0|0|0
846|0|0|7|11||0|||Follow the Heart - Earth|3|0|0|0|0||0||0|0|0|0|0|0
847|0|0|7|11||0|||Follow the Heart - Light|4|0|0|0|0||0||0|0|0|0|0|0
848|0|0|7|11||0|||Follow the Heart - Dark|5|0|0|0|0||0||0|0|0|0|0|0
893|0|0|7|11||0|||Ultimate Toy Pixies|4|0|0|0|0||0||0|0|0|0|0|0
894|0|0|7|11||0|||Beginning of the Fairytales - Water|4|0|0|0|0||0||0|0|0|0|0|0
895|0|0|7|11||0|||Beginning of the Fairytales - Fire|5|0|0|0|0||0||0|0|0|0|0|0
896|0|0|7|11||0|||Beginning of the Fairytales - Earth|4|0|0|0|0||0||0|0|0|0|0|0
897|0|0|7|11||0|||Beginning of the Fairytales - Light|7|0|0|0|0||0||0|0|0|0|0|0
898|0|0|7|11||0|||Beginning of the Fairytales - Dark|5|0|0|0|0||0||0|0|0|0|0|0
916|0|0|7|11||0|||Insight of the Ancestral Beings|21|0|0|0|0||0||0|0|0|0|0|0
917|0|0|7|11||0|||Coordination with Nature - Water|3|0|0|0|0||0||0|0|0|0|0|0
918|0|0|7|11||0|||Coordination with Nature - Fire|3|0|0|0|0||0||0|0|0|0|0|0
919|0|0|7|11||0|||Coordination with Nature - Earth|3|0|0|0|0||0||0|0|0|0|0|0
920|0|0|7|11||0|||Coordination with Nature - Light|3|0|0|0|0||0||0|0|0|0|0|0
921|0|0|7|11||0|||Coordination with Nature - Dark|3|0|0|0|0||0||0|0|0|0|0|0
923|0|0|8|1||0|||Water Stains of Slug|33|10|101|40|0||0||0|0|0|0|0|-2033
924|0|0|8|1||0|||Ringing Bells of Godly Hound|33|10|102|40|0||0||0|0|0|0|0|-2033
925|0|0|8|1||0|||Generous Gifts of Unicorn|33|10|103|40|0||0||0|0|0|0|0|-2033
926|0|0|8|1||0|||Copper Coins of Qilin|33|10|104|40|0||0||0|0|0|0|0|-2033
927|0|0|8|1||0|||Mystic Fruits of Dragon|33|10|105|40|0||0||0|0|0|0|0|-2033
932|0|0|7|11||0|||Judgement on the Battlefield|8|0|0|0|0||0||0|0|0|0|0|0
933|0|0|7|11||0|||Wisdom in the Wine|27|0|0|0|0||0||0|0|0|0|0|0
934|0|0|7|11||0|||Determination in the Wine|27|0|0|0|0||0||0|0|0|0|0|0
935|0|0|7|11||0|||Courage in the Wine|27|0|0|0|0||0||0|0|0|0|0|0
936|0|0|7|11||0|||Longingness in the Wine|27|0|0|0|0||0||0|0|0|0|0|0
937|0|0|7|11||0|||Ambition in the Wine|27|0|0|0|0||0||0|0|0|0|0|0
956|0|0|30|19||0|||LR Pass - Oath of the Faceless God|5|0|0|0|0||0||0|0|0|0|0|0
957|0|0|30|19||0|||LR Pass - Legend of the Norns|7|0|0|0|1||0||0|0|0|0|0|0
962|0|0|7|11||0|||Long Long Ago|5|0|0|0|0||0||0|0|0|0|0|0
963|0|0|7|11||0|||Blessing for the North - Water|27|0|0|0|0||0||0|0|0|0|0|0
964|0|0|7|11||0|||Blessing for the North - Fire|27|0|0|0|0||0||0|0|0|0|0|0
965|0|0|7|11||0|||Blessing for the North - Earth|27|0|0|0|0||0||0|0|0|0|0|0
966|0|0|7|11||0|||Blessing for the North - Light|27|0|0|0|0||0||0|0|0|0|0|0
967|0|0|7|11||0|||Blessing for the North - Dark|27|0|0|0|0||0||0|0|0|0|0|0
970|0|0|30|19||0|||LR Pass - The Spirit of Paladins|7|0|0|0|1||0||0|0|0|0|0|0
971|0|0|30|19||0|||LR Pass - Price to Pay for the Wish|4|0|0|0|0||0||0|0|0|0|0|0
986|0|0|30|19||0|||LR Pass - The Adventure of Komainus|7|0|0|0|1||0||0|0|0|0|0|0
987|0|0|30|19||0|||LR Pass - Distorted Immortality|5|0|0|0|0||0||0|0|0|0|0|0
988|0|0|7|11||0|||Vision of Norse History|8|0|0|0|0||0||0|0|0|0|0|0
991|0|0|30|19||0|||LR Pass - The Seduction of Sprites|7|0|0|0|1||0||0|0|0|0|0|0
992|0|0|30|19||0|||LR Pass - Trial in the Wonderland|2|0|0|0|0||0||0|0|0|0|0|0
998|0|0|7|11||0|||Talking with Nature|3|0|0|0|0||0||0|0|0|0|0|0
999|0|0|7|11||0|||Guard of the Prince|22|0|0|0|0||0||0|0|0|0|0|0
1000|0|0|7|11||0|||Slave of the Prince|22|0|0|0|0||0||0|0|0|0|0|0
1001|0|0|7|11||0|||Schoolmate of the Prince|22|0|0|0|0||0||0|0|0|0|0|0
1002|0|0|7|11||0|||Fly of the Prince|22|0|0|0|0||0||0|0|0|0|0|0
1003|0|0|7|11||0|||Traitor of the Prince |22|0|0|0|0||0||0|0|0|0|0|0
1011|0|0|30|19||1|||LR Pass - Ear of All Creatures|3|0|0|0|0||0||0|0|0|0|0|0
1012|0|0|30|19||0|||LR Pass - Reignition of Dragon Breath|27|0|0|0|0||0||0|0|0|0|0|0
1013|0|0|30|19||0|||LR Pass - Guardians of the Tower|7|0|0|0|1||0||0|0|0|0|0|0
1014|0|0|30|19||0|||LR Pass - Essence of Demonic Research|7|0|0|0|1||0||0|0|0|0|0|0
1021|0|0|30|19||0|||LR Pass - The Unspeakable Yellow Sign|7|0|0|0|0||0||0|0|0|0|0|0
1022|0|0|30|19||0|||LR Pass - Tactical Fire Support|14|0|0|0|0||0||0|0|0|0|0|0
1023|0|0|30|19||0|||LR Pass -  Footprints of Defensive Dragons|7|0|0|0|1||0||0|0|0|0|0|0
1024|0|0|30|19||0|||LR Pass -  The Boss of Metallic Beasts|7|0|0|0|1||0||0|0|0|0|0|0
1026|0|0|7|11||0|||The Eulogistic Poem of Valkyries|27|0|0|0|0||0||0|0|0|0|0|0
1027|0|0|7|11||0|||Script of the Norns - Water|8|0|0|0|0||0||0|0|0|0|0|0
1028|0|0|7|11||0|||Script of the Norns - Fire|8|0|0|0|0||0||0|0|0|0|0|0
1029|0|0|7|11||0|||Script of the Norns - Earth|8|0|0|0|0||0||0|0|0|0|0|0
1030|0|0|7|11||0|||Script of the Norns - Light|8|0|0|0|0||0||0|0|0|0|0|0
1031|0|0|7|11||0|||Script of the Norns - Dark|8|0|0|0|0||0||0|0|0|0|0|0
1038|0|0|9|1||0|||Gate to the Aperture - The Loaded March|7|0|13|30|1||0||0|0|0|0|206|0
1039|0|0|30|19||0|||LR Pass - The Loyal Owl of Omniscience|23|0|0|0|0||0||0|0|0|0|0|0
1040|0|0|30|19||0|||LR Pass - Wings of Power|8|0|0|0|0||0||0|0|0|0|0|0
1041|0|0|30|19||0||| LR Pass - Shikigami of Shugendo - Water|1|0|0|0|1||0||0|0|0|0|0|0
1042|0|0|30|19||0|||LR Pass - FShikigami of Shugendo - Fire|2|0|0|0|1||0||0|0|0|0|0|0
1043|0|0|30|19||0|||LR Pass - FShikigami of Shugendo - Earth|3|0|0|0|1||0||0|0|0|0|0|0
1044|0|0|30|19||0|||LR Pass - EarthShikigami of Shugendo - Light|3|0|0|0|1||0||0|0|0|0|0|0
1045|0|0|30|19||0|||LR Pass - Shikigami of Shugendo - Dark|3|0|0|0|1||0||0|0|0|0|0|0
1053|0|0|7|11||0|||Leather of Adamantine|6|0|0|0|0||0||0|0|0|0|0|0
1054|0|0|7|11||0|||Playpark Empire|32|0|0|0|0||0||0|0|0|0|0|0
1055|0|0|7|11||0|||Palais de France|32|0|0|0|0||0||0|0|0|0|0|0
1056|0|0|7|11||0|||Cheating Contest|32|0|0|0|0||0||0|0|0|0|0|0
1057|0|0|7|11||0|||Gold Beneath Desert|32|0|0|0|0||0||0|0|0|0|0|0
1058|0|0|7|11||0|||Iga Ninja Village|32|0|0|0|0||0||0|0|0|0|0|0
1059|0|0|7|11||0|||7-Star Chinese Restaurant|32|0|0|0|0||0||0|0|0|0|0|0
1060|0|0|7|11||0|||Rice Greenfield|32|0|0|0|0||0||0|0|0|0|0|0
1061|0|0|7|11||0|||Financial Market|32|0|0|0|0||0||0|0|0|0|0|0
1076|0|0|7|11||0|||Workaholic’s Will - hidden|29|0|0|0|0||0||0|0|0|0|0|0
1078|0|0|30|19||0|||LR Pass - The Teacher’s Record|21|0|0|0|0||0||0|0|0|0|0|0
1079|0|0|30|19||0|||LR Pass - Myth of Eastern Beasts|11|0|0|0|1||0||0|0|0|0|0|0
1083|0|0|9|1||0|||Gate of Riddles - Maturation|0|0|13|30|1||0||0|0|0|0|305|0
1094|0|0|7|11||0|||Advance of the Intelligent Beasts|33|0|0|0|0||0||0|0|0|0|0|0
1095|0|0|7|11||0|||Deception of Primal Greek Gods - Water|1|0|0|0|0||0||0|0|0|0|0|0
1096|0|0|7|11||0|||Deception of Primal Greek Gods - Fire|2|0|0|0|0||0||0|0|0|0|0|0
1097|0|0|7|11||0|||Deception of Primal Greek Gods - Earth|3|0|0|0|0||0||0|0|0|0|0|0
1098|0|0|7|11||0|||Deception of Primal Greek Gods - Light|4|0|0|0|0||0||0|0|0|0|0|0
1099|0|0|7|11||0|||Deception of Primal Greek Gods - Dark|5|0|0|0|0||0||0|0|0|0|0|0
1113|0|0|30|19||0|||LR Pass - Divine Lord of Jade Purity	|11|0|0|0|0||0||0|0|0|0|0|0
1114|0|0|30|19||0|||LR Pass - Condescension of Celestial Master|11|0|0|0|0||0||0|0|0|0|0|0
1115|0|0|30|19||0|||LR Pass - Birth of Jade Supremacy|11|0|0|0|0||0||0|0|0|0|0|0
1121|0|0|7|22||0|||Unity and Strength|0|0|0|0|0||0||0|0|0|0|0|-1016
1122|0|0|30|19||0|||LR Pass - Fight Abreast Whale|14|0|0|0|0||0||0|0|0|0|0|0
1123|0|0|30|19||0|||LR Pass - Fight Abreast Wings|14|0|0|0|0||0||0|0|0|0|0|0
1124|0|0|30|19||0|||LR Pass - Fight Abreast Soldier|14|0|0|0|0||0||0|0|0|0|0|0
1125|0|0|30|19||0|||LR Pass - Fight Abreast Puppet|14|0|0|0|0||0||0|0|0|0|0|0
1126|0|0|30|19||0|||LR Pass - Fight Abreast Wizard|14|0|0|0|0||0||0|0|0|0|0|0
1127|0|0|30|19||0|||LR Pass - Legend of the Slender Figure|3|0|0|0|0||0||0|0|0|0|0|0
1128|0|0|24|1||0|||Falling into the Unknown World|41|0|0|0|0||0||1|0|0|0|0|-2041
1129|0|0|24|1||0|||First Step in Another World|41|0|0|0|0||0||1|1|0|0|0|-2041
1130|0|0|24|1||0|||Might of the North|41|0|0|0|0||0||1|1|0|0|0|-2041
1131|0|0|23|1||0|||Flee to the Camp|40|0|0|0|0||0||1|1|0|0|0|-2040
1132|0|0|23|1||0|||Battle of the Aesir|40|0|0|0|0||0||1|1|0|0|0|-2040
1133|0|0|23|1||0|||A Trick to Turn the Tables|40|0|0|0|0||0||1|1|0|0|0|-2040
1134|0|0|23|1||0|||What Defines Strength|40|0|0|0|0||0||1|1|0|0|0|-2040
1135|0|0|23|1||0|||His & Her Bonds|40|0|0|0|0||0||1|1|0|0|0|-2040
1136|0|0|22|1||0|||Subtle Clouds|39|0|0|0|0||0||1|1|0|0|0|-2039
1137|0|0|23|1||0|||Betrayer of the North|40|0|0|0|0||0||1|1|0|0|0|-2040
1138|0|0|23|1||0|||Excruciating Break|40|0|0|0|0||0||1|1|0|0|0|-2040
1139|0|0|23|1||0|||Demons at the Gate|40|0|0|0|0||0||1|1|0|0|0|-2040
1140|0|0|7|11||0|||Chivalrousness of Su Huan Jen|37|0|0|0|0||0||0|0|0|0|0|0
1141|0|0|7|11||0|||Ambition of Mo Wang Zi|37|0|0|0|0||0||0|0|0|0|0|0
1142|0|0|7|11||0|||Affection of Jian Zhi Chu|37|0|0|0|0||0||0|0|0|0|0|0
1143|0|0|7|11||0|||Hatred of Yi Yeh Shu|37|0|0|0|0||0||0|0|0|0|0|0
1144|0|0|7|11||0|||Righteousness of Ye Shiao Chai |37|0|0|0|0||0||0|0|0|0|0|0
1148|0|0|7|22||0|||Opportunity of Release - Human|0|0|0|0|0||0||0|0|0|0|0|0
1149|0|0|7|22||0|||Opportunity of Release - God|0|0|0|0|0||0||0|0|0|0|0|0
1150|0|0|7|22||0|||Opportunity of Release - Beast|0|0|0|0|0||0||0|0|0|0|0|0
1151|0|0|7|22||0|||Opportunity of Release - Dragon|0|0|0|0|0||0||0|0|0|0|0|0
1152|0|0|7|22||0|||Opportunity of Release - Fairy|0|0|0|0|0||0||0|0|0|0|0|0
1153|0|0|7|22||0|||Opportunity of Release - Demon|0|0|0|0|0||0||0|0|0|0|0|0
1154|0|0|7|22||0|||Opportunity of Release - Egg|0|0|0|0|0||0||0|0|0|0|0|1494
1164|0|0|24|1||0|||Last Ounce of Will|41|0|0|0|0||0||1|1|0|0|0|-2041
1165|0|0|22|1||0|||Save the Girl|39|0|0|0|0||0||1|2|0|0|0|-2039
1166|0|0|22|1||0|||Dawned Realization|39|0|0|0|0||0||1|2|0|0|0|-2039
1167|0|0|22|1||0|||A Visit to Vanir|39|0|0|0|0||0||1|2|0|0|0|-2039
1168|0|0|22|1||0|||Battle of the Vanir|39|0|0|0|0||0||1|2|0|0|0|-2039
1169|0|0|22|1||0|||Frayja and Lævateinn|39|0|0|0|0||0||1|2|0|0|0|-2039
1170|0|0|24|1||0|||Family Heart|41|0|0|0|0||0||1|2|0|0|0|-2041
1171|0|0|22|1||0|||New Objective|39|0|0|0|0||0||1|2|0|0|0|-2039
1172|0|0|24|1||0|||To the Strongest Tribe|41|0|0|0|0||0||1|2|0|0|0|-2041
1173|0|0|22|1||0|||Warm Welcome|39|0|0|0|0||0||1|2|0|0|0|-2039
1174|0|0|22|1||0|||Bygones Be Bygones|39|0|0|0|0||0||1|2|0|0|0|-2039
1175|0|0|22|1||0|||Crisis of the North|39|0|0|0|0||0||1|3|0|0|0|-2039
1176|0|0|24|1||0|||Defy Death|41|0|0|0|0||0||1|2|0|0|0|-2041
1177|0|0|24|1||0|||A Long Dream|41|0|0|0|0||0||1|1|0|0|0|-2041
1178|0|0|24|1||0|||The End of All|41|0|0|0|0||0||1|1|0|0|0|-2041
1187|0|0|7|11||0|||Finale of Bloodlust|5|0|0|0|0||0||0|0|0|0|0|0
1189|0|0|30|19||0|||LR Pass - Sin of Gluttony|1|0|0|0|1||0||0|0|0|0|0|0
1190|0|0|30|19||0|||LR Pass - Sin of Greed|4|0|0|0|1||0||0|0|0|0|0|0
1191|0|0|30|19||0|||LR Pass - Sin or Wrath|2|0|0|0|1||0||0|0|0|0|0|0
1192|0|0|30|19||0|||LR Pass - Sin of Lust|1|0|0|0|1||0||0|0|0|0|0|0
1193|0|0|30|19||0|||LR Pass - Sin of Pride|3|0|0|0|1||0||0|0|0|0|0|0
1194|0|0|30|19||0|||LR Pass - Sin of Sloth|1|0|0|0|1||0||0|0|0|0|0|0
1195|0|0|30|19||0|||LR Pass - Sin of Envy|5|0|0|0|0||0||0|0|0|0|0|0
1197|0|0|25|1||0|||Demon Vault|42|0|0|0|0||0||1|0|0|0|0|-2042
1198|0|0|25|1||0|||Invitation from the Little Witch|42|0|0|0|0||0||1|0|0|0|0|-2042
1199|0|0|25|1||0|||Mutual Memories|42|0|0|0|0||0||0|0|0|0|0|-2042
1200|0|0|9|1||0|||Daemon Lair|7|0|13|30|1||0||0|0|0|0|202|0
1205|0|0|30|19||0|||LR Pass - Mad Guests of Tea Party|1|0|0|0|1||0||0|0|0|0|0|0
1206|0|0|30|19||0|||LR Pass - A Mad Tea Party|2|0|0|0|1||0||0|0|0|0|0|0
1207|0|0|30|19||0|||LR Pass - Down the Rabbit Hole|3|0|0|0|1||0||0|0|0|0|0|0
1208|0|0|30|19||0|||LR Pass - The Awaken Monster|4|0|0|0|1||0||0|0|0|0|0|0
1209|0|0|30|19||0|||LR Pass - Forks in Wonderland|5|0|0|0|1||0||0|0|0|0|0|0
1210|0|0|30|19||0|||LR Pass - Solemn Promises|8|0|0|0|0||0||0|0|0|0|0|0
1211|0|0|7|11||0|||Guardians of Asgard|27|0|0|0|0||0||0|0|0|0|0|0
1228|0|0|9|1||0|||Unlawful Assembly|7|0|13|30|1||0||0|0|0|0|207|0
1236|0|0|7|11||0|||The Jinxed Sprites|3|0|0|0|0||0||0|0|0|0|0|0
1237|0|0|7|11||0|||Bravery of Ji Wu Wang |37|0|0|0|0||0||0|0|0|0|0|0
1238|0|0|7|11||0|||Acuity of Au Shiau Hung Chen|37|0|0|0|0||0||0|0|0|0|0|0
1239|0|0|7|11||0|||Haughtiness of Feng Chih Hen|37|0|0|0|0||0||0|0|0|0|0|0
1240|0|0|7|11||0|||Blue ESPer|43|0|0|0|0||0||0|0|0|0|0|0
1241|0|0|7|11||0|||Sun of Kusanagi|43|0|0|0|0||0||0|0|0|0|0|0
1242|0|0|7|11||0|||Eradicate Evil|43|0|0|0|0||0||0|0|0|0|0|0
1243|0|0|7|11||0|||Incessant Lightning|43|0|0|0|0||0||0|0|0|0|0|0
1244|0|0|7|11||0|||Crescent of Yagami|43|0|0|0|0||0||0|0|0|0|0|0
1245|0|0|7|11||0|||Charm of the Ninja|43|0|0|0|0||0||0|0|0|0|0|0
1246|0|0|7|11||0|||Marks of the Wolves|43|0|0|0|0||0||0|0|0|0|0|0
1247|0|0|7|11||0|||For the Greater Good|43|0|0|0|0||0||0|0|0|0|0|0
1250|0|0|26|1||0|||Deterring Raids|44|0|0|0|0||0||2|1|0|0|0|-2044
1251|0|0|26|1||0|||Bring Back Elizabeth|44|0|0|0|0||0||2|1|0|0|0|-2044
1252|0|0|26|1||0|||Break the Deadlock|44|0|0|0|0||0||2|1|0|0|0|-2044
1253|0|0|26|1||0|||A Clouded Conversation|44|0|0|0|0||0||2|1|0|0|0|-2044
1254|0|0|26|1||0|||Abandoned City|44|0|0|0|0||0||2|1|0|0|0|-2044
1255|0|0|26|1||0|||Blind Alley|44|0|0|0|0||0||2|1|0|0|0|-2044
1256|0|0|26|1||0|||Revealing Mysteries|44|0|0|0|0||0||2|1|0|0|0|-2044
1257|0|0|26|1||0|||Round after Round|44|0|0|0|0||0||2|1|0|0|0|-2044
1258|0|0|26|1||0|||Healing Rain|44|0|0|0|0||0||2|1|0|0|0|-2044
1259|0|0|27|1||0|||Peculiar Town|45|0|0|0|0||0||2|2|0|0|0|-2045
1260|0|0|27|1||0|||To Shelter|45|0|0|0|0||0||2|2|0|0|0|-2045
1261|0|0|27|1||0|||Acute Danger|45|0|0|0|0||0||2|2|0|0|0|-2045
1262|0|0|27|1||0|||Chase the Shadow|45|0|0|0|0||0||2|2|0|0|0|-2045
1263|0|0|27|1||0|||Disastrous Loss |45|0|0|0|0||0||2|2|0|0|0|-2045
1264|0|0|27|1||0|||The Toy's Wish|45|0|0|0|0||0||2|2|0|0|0|-2045
1265|0|0|27|1||0|||Revealing Truth|45|0|0|0|0||0||2|2|0|0|0|-2045
1266|0|0|27|1||0|||Enemy Base|45|0|0|0|0||0||2|2|0|0|0|-2045
1267|0|0|27|1||0|||Resentment of Toys|45|0|0|0|0||0||2|2|0|0|0|-2045
1268|0|0|26|1||0|||At Hatred's End|44|0|0|0|0||0||2|1|0|0|0|-2044
1269|0|0|26|1||0|||Egocentric Loner|44|0|0|0|0||96||2|1|0|0|0|-2044
1270|0|0|26|1||0|||Elizabeth's Memories|44|0|0|0|0||0||2|1|0|0|0|-2044
1271|0|0|26|1||0|||Jackie's Memories|44|0|0|0|0||0||2|1|0|0|0|-2044
1272|0|0|26|1||0|||No Turning Back|44|0|0|0|0||0||2|1|0|0|0|-2044
1273|0|0|26|1||0|||Jack's Memories|44|0|0|0|0||0||2|1|0|0|0|-2044
1274|0|0|27|1||0|||Belle's Retaliation|45|0|0|0|0||0||2|2|0|0|0|-2045
1275|0|0|27|1||0|||Wish for Second Chances|45|0|0|0|0||0||2|2|0|0|0|-2045
1276|0|0|27|1||0|||Mutual Trust|45|0|0|0|0||0||2|2|0|0|0|-2045
1277|0|0|27|1||0|||Water under the Bridge|45|0|0|0|0||0||2|2|0|0|0|-2045
1278|0|0|27|1||0|||Betrayed Demon|45|0|0|0|0||0||2|2|0|0|0|-2045
1279|0|0|27|1||0|||No Way Out|45|0|0|0|0||0||2|2|0|0|0|-2045
1280|0|0|28|1||0|||The Toy's Final Wish|46|0|0|0|0||0||2|3|0|0|0|-2046
1281|0|0|28|1||0|||Farewell with the Killers|46|0|0|0|0||0||2|3|0|0|0|-2046
