col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24|col_25|col_26|col_27|col_28|col_29|col_30|col_31|col_32|col_33|col_34|col_35|col_36|col_37
1671|484|1|786|30|4||海譜的詠唱|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1672|484|2|788|30|4||灼調的詠唱|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1673|484|3|784|30|4||林音的詠唱|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1679|488|1|356|30|4||勇氣執著的白羊|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1685|489|1|368|30|3||公義的包容|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1711|495|1|641|25|7||偶遇的恩賜|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:835#0|
1712|495|2|642|25|7||堅守使命|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:839#0|
1713|495|3|643|30|10||打破宿命|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1714|496|1|641|25|7||水流的源頭|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:837#0|
1715|496|2|643|25|7||清淨的空氣|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@837#0:839#0|
1716|496|3|644|30|10||知識與情感|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1717|497|1|642|25|7||對神的信奉|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@833#0:837#0|
1718|497|2|644|25|7||導向正途|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@837#0:839#0|
1719|497|3|645|30|10||死靈的歸處|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1720|498|1|481|25|7||冰結的睿智|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@833#0:835#0|
1721|498|2|483|25|7||命運的道路|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:835#0|
1722|498|3|482|30|10||飛翔的灰燼|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1723|499|1|508|25|7||錯長的愛根|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@835#0:837#0|
1724|499|2|509|25|7||神鎚開闢前路|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@837#0:839#0|
1725|499|3|510|30|10||仇恨的連鎖|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1726|500|1|485|25|7||逝者之愛|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@833#0:839#0|
1727|500|2|506|25|7||勝利的象徵|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0|
1728|500|3|507|30|10||如火的黃昏|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1746|503|1|8026|20|2||霸主的夢|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1747|503|2|296|20|2||人魚的夢|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1748|503|3|480|20|3||夢的實現|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1749|503|4|8026|20|2||夢的持續|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1750|504|1|583|20|3||危險的球賽|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1751|504|2|459|20|3||陰晴不定的女王|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1752|504|3|8015|20|2||說錯話了|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1753|504|4|8015|20|3||愛與寬恕|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1754|505|1|8036|20|2||巫術與魔法的對決|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1755|505|2|462|20|2||誰來作主|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1756|505|3|8034|20|3||討厭的幻夢|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1757|505|4|465|20|3||你是我的雙翼|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1758|506|1|609|20|2||草原幻境|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1759|506|2|115|20|2||巫婆的勸告|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1760|506|3|519|20|2||生命的保護者|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1761|506|4|629|20|2||幻境的出口|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1762|507|1|115|20|2||異國珍鮮|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1763|507|2|455|20|2||狼人學徒|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1764|507|3|269|20|2||搜集材料|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1765|507|4|460|20|2||尊敬的藥師|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1766|508|1|8027|20|2||滴噠滴噠滴噠滴|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1767|508|2|8032|20|2||海洋萬事通|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1768|508|3|8036|20|3||毒果的藝術|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1769|508|4|8027|20|3||此聲滴噠無絕期|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1770|509|1|8037|20|2||可憐的魔鏡|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1771|509|2|672|20|3||最美麗是誰|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1772|509|3|336|20|2||失去冷靜的皇后|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1773|509|4|8014|20|2||自信是根本|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1774|510|1|143|20|2||回想當年|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1775|510|2|9010|20|3||巧取機會|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1776|510|3|581|20|2||午夜潛逃|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1777|510|4|9010|20|2||故友再聚|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1778|511|1|9013|20|2||奇異幽影|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1779|511|2|341|20|2||夢與現實|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1780|511|3|382|20|3||來自星靈的真相|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1781|511|4|9004|20|2||馬加錫亞與馬加錫亞|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1782|512|1|331|20|2||追尋安定|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1783|512|2|386|20|2||理智之心|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1784|512|3|384|20|2||星光下的家園|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1785|512|4|9014|20|2||傳智者之名於世|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1786|513|1|115|20|2||被放逐的智者|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1787|513|2|464|20|2||幼王所羅門|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1788|513|3|260|20|2||銀亮的囚牢|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1789|513|4|709|20|2||重獲自由|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1790|514|1|9002|20|2||意料之外的發展|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1791|514|2|336|20|3||應付自如的鬥智|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1792|514|3|337|20|3||不由己身的狀況|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1793|514|4|329|20|2||未知去向的結果|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1794|515|1|584|20|3||自由的空氣|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1795|515|2|524|20|3||雙頭龍|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1796|515|3|462|20|3||貪婪與慾望|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1797|515|4|9008|20|2||只有彼此|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1798|516|1|9006|20|2||迷霧的童年|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1799|516|2|464|20|2||迷霧的利刃|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1800|516|3|363|20|2||襲擊以諾塔|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1801|516|4|709|20|2||迷霧溢洪|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1680|518|1|351|30|3||滅敵狂戰之心|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1681|519|1|360|30|2||永恆的憶念|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1682|520|1|797|30|2||堅執的約定|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1683|521|1|629|30|3||奮戰勇氣之心|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1684|522|1|666|30|3||守護摯愛之心|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1686|523|1|370|30|4||一擊斃命的天蠍|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1687|524|1|372|30|2||人馬的考驗|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1688|525|1|374|30|2||昔日和平漸去|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1689|526|1|376|30|2||但願和平依舊|0|0|1|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1690|527|1|378|30|3||二人憐愛之心|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1729|528|1|802|25|7||無法壓抑的求知慾|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1730|528|2|806|25|7||族群的重要|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1731|528|3|808|30|10||生命之源|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@833#0:839#0|
1732|529|1|806|25|7||我們是一個族群|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1733|529|2|804|25|7||守護之力|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1734|529|3|810|30|10||命定的一切|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@833#0:839#0|
1735|530|1|802|25|7||大洪水|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1736|530|2|804|25|7||守書的神鳥|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1737|530|3|810|30|10||致命的瘟疫|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@833#0:837#0:839#0|
1738|531|1|226|25|7||妖界與靈牛|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@91#0:525#0:529#0:835#0:839#0|
1739|531|2|228|25|7||元素煉造石猴|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@523#0:527#0:833#0:837#0|
1740|531|3|230|30|10||宮殿裡的妖狐|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@523#0|
1803|532|1|222|25|7||冥頑不靈|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@521#0:831#0:835#0|
1804|532|2|224|25|7||奉命行事|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@833#0:837#0|
1805|532|3|228|30|10||生性好戰|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@91#0:93#0:527#0|
1806|533|1|222|25|7||攜手同心|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@521#0:831#0:837#0|
1807|533|2|224|25|7||微妙的感情|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@523#0:525#0:527#0:529#0:547#0:548#0|
1808|533|3|230|30|10||待在你身邊|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@692#0|
1809|534|1|192|25|7||悠久之旅|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@319#0:323#0:403#0:405#0|
1810|534|2|194|25|7|| 踏足新世界|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@321#0:404#0:406#0|
1811|534|3|196|30|10||接觸與邂逅|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@319#0:323#0:327#0:405#0:407#0:831#0:839#0|
1812|535|1|198|25|7||烏托邦|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@325#0:382#0:384#0:406#0|
1813|535|2|200|25|7||崩壞的理想|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@321#0:327#0:404#0:407#0|
1814|535|3|194|30|10||不甘屈服|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@321#0:384#0:404#0:833#0:837#0|
1815|536|1|200|25|7||天神的計謀|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@321#0:107#0:111#0|
1816|536|2|579|25|7||奪取元素之力|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@321#0:323#0:325#0:384#0|
1817|536|3|829|30|10||只屬於眾神的世界|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@831#0:833#0:835#0:837#0:839#0|
1818|537|1|829|30|10||將一切逆轉|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@319#0:321#0:325#0:831#0:833#0:837#0:839#0|
1895|564|1|426|15|6||碧海靈魂秘境|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@270#0:275#0:280#0:426#0|
1896|564|2|427|15|6||熾焰靈魂秘境|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@271#0:276#0:281#0:427#0|
1897|564|3|428|15|6||大地靈魂秘境|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@272#0:277#0:282#0:428#0|
1898|564|4|398|15|6||光輝靈魂秘境|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@273#0:278#0:283#0:398#0|
1899|564|5|291|15|6||鬼魅靈魂秘境|0|0|0|0|||0|7||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@274#0:279#0:284#0:291#0|
1901|565|1|457|20|2||以舞服眾|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1902|565|2|452|20|2||最初的預知夢|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1903|565|3|196|20|2||祭司失格|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1904|565|4|320|20|2||最後的預知夢|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1905|566|1|327|20|2||科耳喀斯|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1906|566|2|406|20|2||只能是他|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1907|566|3|65|20|2||共赴他方國度|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1908|566|4|322|20|2||訣別曾經的愛|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1909|567|1|325|20|2||抵抗多方聯軍|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1910|567|2|65|20|2||愛女心切|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1911|567|3|320|20|2||步向黑暗的導火線|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1912|567|4|585|20|3||法器的傳承|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1915|570|1|178|30|3||呼喚沉睡的主人|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1916|570|2|181|30|3||冥府守衛的執著|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1917|570|3|184|30|3||完滿的悲劇|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1918|570|4|187|30|3||獸王未圓的心願|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1919|570|5|190|30|3||魔羊渴求的知識|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1920|571|1|379|15|4||星靈宮殿 ‧ 水|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@319#0:379#0:384#0|
1921|571|2|380|15|4||星靈宮殿 ‧ 火|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@321#0:380#0:384#0|
1922|571|3|381|15|4||星靈宮殿 ‧ 木|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@323#0:381#0:384#0|
1923|571|4|382|15|4||星靈宮殿 ‧ 光|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@325#0:382#0:384#0|
1924|571|5|383|15|4||星靈宮殿 ‧ 暗|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@327#0:383#0:384#0|
2103|571|6|675|15|2||星靈宮殿 ‧ 歌魂|0|0|0|0|||0|10||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@675#0|
1900|572|1|400|40|3||進化之鑰匙|0|0|0|0|||0|50||0||0|0|0|0|0|0|0|4@1|0|0||0|0|0|0|0||
1933|577|1|623|20|2||戰士累了|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1934|577|2|461|20|2||不要命不等於勇敢|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1935|577|3|85|20|2||荒野鬧劇|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1936|577|4|626|20|2||命我還給你|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1937|578|1|69|20|2||孩童的好奇|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1938|578|2|83|20|2||瘋子與天才|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1939|578|3|465|20|3||出奇制勝|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1940|578|4|629|20|2||抑制癲狂|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1941|579|1|462|20|4||奇怪的燥動|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1942|579|2|629|20|2||控制|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1943|579|3|465|20|2||狂化因子|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1944|579|4|642|20|2||首領的悲傷|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1945|580|1|115|20|2||絕不服輸|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1946|580|2|644|20|2||巧遇公義太陽神|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1947|580|3|343|20|3||俠盜之名|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1948|580|4|629|20|2||志同道合|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1949|581|1|112|20|2||神的話語|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1950|581|2|350|20|2||外來的貓|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1951|581|3|337|20|3||祭祀之儀|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1952|581|4|354|20|2||無法忘懷|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1953|582|1|353|20|2||名為愛的束縛|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1954|582|2|460|20|3||被解放的心|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1955|582|3|605|20|2||寬恕|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1956|582|4|670|20|2||邁向未來|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1957|583|1|296|20|2||方程之解|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1958|583|2|252|20|2||情誼的公式|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1959|583|3|604|20|2||金屬的必要性|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1960|583|4|660|20|2||追逐無窮的人|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1961|584|1|662|20|2||鐵偶的由來|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1962|584|2|386|20|2||爐心醒覺|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1963|584|3|169|20|2||機偶要塞|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1964|584|4|670|20|2||靈心醒覺|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1965|585|1|654|20|2||半偶的微笑|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1966|585|2|597|20|2||結晶的指引|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1967|585|3|886|20|2||起動前夕|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1968|585|4|172|20|2||緊密的齒輪|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1969|586|1|460|20|2||天才的智慧|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1970|586|2|605|20|2||心中的善念|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1971|586|3|715|20|3||互相理解的心意|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1972|586|4|657|20|2||追逐無窮的力量|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1976|588|1|606|20|2||洪濤水聲|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1977|588|2|607|20|2||喜怒哀樂傷．喜|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1978|588|3|676|20|2||汪洋精靈的祝福|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1979|588|4|677|20|3||化為元素師．水|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1980|589|1|675|20|3||炎日節奏|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1981|589|2|607|20|2||喜怒哀樂傷．怒|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1982|589|3|612|20|3||熾焰金烏成旭日|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1983|589|4|679|20|3||化為元素師．火|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1984|590|1|608|20|2||凱旋節拍|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1985|590|2|675|20|2||喜怒哀樂傷．哀|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
1986|590|3|613|20|2||榮譽為目的|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
