col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24
691|0|0|7|11||0|||時過境遷的變化|6|0|0|0|0||0||0|0|0|0|0|0
692|0|0|7|11||0|||眾仙的決心|11|0|22|0|0||0||0|0|0|0|0|0
699|0|0|8|1||0|||弗爾克范格女皇|27|9|91|40|0||0||0|0|0|0|0|-2027
700|0|0|8|1||0|||聖地守護神|27|9|92|40|0||0||0|0|0|0|0|-2027
701|0|0|8|1||0|||悼靈的考古學者|27|9|93|40|0||0||0|0|0|0|0|-2027
702|0|0|8|1||0|||瓦爾哈拉國雙王|27|9|94|40|0||0||0|0|0|0|0|-2027
703|0|0|8|1||0|||不赦之淚|27|9|95|40|0||0||0|0|0|0|0|-2027
705|0|0|9|1||0|||狹縫之門 ‧ 戰域|7|0|13|400|1||0||0|0|0|0|209|0
706|0|0|7|11||0|||繼承者的意志|3|0|0|0|0||0||0|0|0|0|0|0
707|0|0|7|11||0|||天律雨神的慈愛|19|0|0|0|0||0||0|0|0|0|0|0
708|0|0|7|11||0|||戰爭之神的考驗|19|0|0|0|0||0||0|0|0|0|0|0
709|0|0|7|11||0|||天空之神的憤怒|19|0|0|0|0||0||0|0|0|0|0|0
710|0|0|7|11||0|||太陽之子的判決|19|0|0|0|0||0||0|0|0|0|0|0
711|0|0|7|11||0|||不死冥王的執念|19|0|0|0|0||0||0|0|0|0|0|0
713|0|0|7|11||0|||眾仙的決心|11|0|25|0|0||0||0|0|0|0|0|0
714|0|0|7|11||0|||眾仙的決心|11|0|21|0|0||0||0|0|0|0|0|0
715|0|0|7|11||0|||眾仙的決心|11|0|23|0|0||0||0|0|0|0|0|0
716|0|0|7|11||0|||眾仙的決心|11|0|24|0|0||0||0|0|0|0|0|0
717|0|0|7|11||0|||鳴動的心|15|0|52|0|0||0||0|0|0|0|0|0
724|0|0|9|1||0|||重生的契機|7|0|13|400|0||0||0|0|0|0|501|0
740|0|0|7|11||0|||異世界的軍團|0|0|0|0|0||0||0|0|0|0|0|0
742|0|0|7|11||0|||池中孤蓮伴月眠|26|0|0|0|0||0||0|0|0|0|0|0
743|0|0|7|11||0|||盼能與君長相依|26|0|0|0|0||0||0|0|0|0|0|0
744|0|0|7|11||0|||仗劍江湖為紅顏|26|0|0|0|0||0||0|0|0|0|0|0
745|0|0|7|11||0|||芙蓉紅顏逍遙女|26|0|0|0|0||0||0|0|0|0|0|0
746|0|0|7|11||0|||千金難求珍寶|26|0|0|0|0||0||0|0|0|0|0|0
747|0|0|7|11||0|||人生自是有情痴|26|0|0|0|0||0||0|0|0|0|0|0
748|0|0|7|11||0|||魂無歸處為情牽|26|0|0|0|0||0||0|0|0|0|0|0
749|0|0|7|11||0|||焉教冷鏡瘦朱顏|26|0|0|0|0||0||0|0|0|0|0|0
750|0|0|7|11||0|||浮生痴情化劍芒|26|0|0|0|0||0||0|0|0|0|0|0
751|0|0|7|11||0|||只願漣漪心湖中|26|0|0|0|0||0||0|0|0|0|0|0
752|0|0|7|11||0|||夙祈晴我青溟色|26|0|0|0|0||0||0|0|0|0|0|0
753|0|0|7|11||0|||落花逐水數沉浮|26|0|0|0|0||0||0|0|0|0|0|0
754|0|0|7|11||0|||越下青塵越不休|26|0|0|0|0||0||0|0|0|0|0|0
755|0|0|7|11||0|||水之力的守護神|25|0|0|0|0||0||0|0|0|0|0|0
756|0|0|7|11||0|||灼熱的火焰秘劍|25|0|0|0|0||0||0|0|0|0|0|0
757|0|0|7|11||0|||掌控王權的妖精|25|0|0|0|0||0||0|0|0|0|0|0
758|0|0|7|11||0|||榮耀的圓桌騎士|25|0|0|0|0||0||0|0|0|0|0|0
759|0|0|7|11||0|||眾神的女王|25|0|0|0|0||0||0|0|0|0|0|0
760|0|0|7|11||0|||世界的支撐|25|0|0|0|0||0||0|0|0|0|0|0
761|0|0|7|11||0|||墮落的天使|25|0|0|0|0||0||0|0|0|0|0|0
762|0|0|7|11||0|||試煉的幻夢|11|0|0|0|0||0||0|0|0|0|0|0
766|0|0|7|11||0|||冥界之主|5|0|0|0|0||0||0|0|0|0|0|0
778|0|0|7|11||0|||願望的期許|1|0|0|0|0||0||0|0|0|0|0|0
779|0|0|7|11||0|||期望的實現|2|0|0|0|0||0||0|0|0|0|0|0
780|0|0|7|11||0|||探知的實踐|3|0|0|0|0||0||0|0|0|0|0|0
781|0|0|7|11||0|||玩具的價值|4|0|0|0|0||0||0|0|0|0|0|0
782|0|0|7|11||0|||持續的友誼|5|0|0|0|0||0||0|0|0|0|0|0
792|0|0|9|1||0|||狹縫之門 ‧ 靈魂|7|0|13|400|1||0||0|0|0|0|402|0
795|0|0|9|1||0|||狹縫之門 ‧ 金庫|7|0|13|400|1||0||0|0|0|0|401|0
796|0|0|7|11||0|||鳴動的心|15|0|55|0|0||0||0|0|0|0|0|0
797|0|0|7|11||0|||鳴動的心|15|0|54|0|0||0||0|0|0|0|0|0
798|0|0|7|11||0|||鳴動的心|15|0|51|0|0||0||0|0|0|0|0|0
799|0|0|7|11||0|||鳴動的心|15|0|53|0|0||0||0|0|0|0|0|0
806|537|807|16|1||0|||謎團的答案|29|0|0|0|0||0||0|0|0|0|0|-2029
807|806|808|16|1||0|||眾神的真面目|29|0|0|0|0||0||0|0|0|0|0|-2029
808|807|809|17|1||0|||混沌裡的雷光|30|0|0|0|0||0||0|0|0|0|0|-2030
809|808|810|17|1||0|||操控一切的主神|30|0|0|0|0||0||0|0|0|0|0|-2030
810|809|1513|18|1||0|||激烈的戰鬥|31|0|0|0|0||0||0|0|0|0|0|1135
813|0|0|7|11||0|||對智慧的領悟|21|0|0|0|0||0||0|0|0|0|0|0
814|0|0|7|11||0|||對力量的頓悟|21|0|0|0|0||0||0|0|0|0|0|0
815|0|0|7|11||0|||對民族的覺悟|21|0|0|0|0||0||0|0|0|0|0|0
816|0|0|7|11||0|||對生命的感悟|21|0|0|0|0||0||0|0|0|0|0|0
817|0|0|7|11||0|||對命運的醒悟|21|0|0|0|0||0||0|0|0|0|0|0
818|0|0|7|11||0|||噩夢的執迷|1|0|0|0|0||0||0|0|0|0|0|0
819|0|0|7|11||0|||律法的執迷|2|0|0|0|0||0||0|0|0|0|0|0
820|0|0|7|11||0|||嫉愛的執迷|3|0|0|0|0||0||0|0|0|0|0|0
821|0|0|7|11||0|||殺戮的執迷|4|0|0|0|0||0||0|0|0|0|0|0
822|0|0|7|11||0|||戰鬥的執迷|5|0|0|0|0||0||0|0|0|0|0|0
843|0|0|7|11||0|||發掘神力的源石|8|0|0|0|0||0||0|0|0|0|0|0
844|0|0|7|11||0|||堅守心聲 ‧ 水|1|0|0|0|0||0||0|0|0|0|0|0
845|0|0|7|11||0|||堅守心聲 ‧ 火|2|0|0|0|0||0||0|0|0|0|0|0
846|0|0|7|11||0|||堅守心聲 ‧ 木|3|0|0|0|0||0||0|0|0|0|0|0
847|0|0|7|11||0|||堅守心聲 ‧ 光|4|0|0|0|0||0||0|0|0|0|0|0
848|0|0|7|11||0|||堅守心聲 ‧ 暗|5|0|0|0|0||0||0|0|0|0|0|0
893|0|0|7|11||0|||終極玩具精靈|4|0|0|0|0||0||0|0|0|0|0|0
894|0|0|7|11||0|||童話的開端 ‧ 水|4|0|0|0|0||0||0|0|0|0|0|0
895|0|0|7|11||0|||童話的開端 ‧ 火|5|0|0|0|0||0||0|0|0|0|0|0
896|0|0|7|11||0|||童話的開端 ‧ 木|4|0|0|0|0||0||0|0|0|0|0|0
897|0|0|7|11||0|||童話的開端 ‧ 光|7|0|0|0|0||0||0|0|0|0|0|0
898|0|0|7|11||0|||童話的開端 ‧ 暗|5|0|0|0|0||0||0|0|0|0|0|0
916|0|0|7|11||0|||古人類的敏悟|21|0|0|0|0||0||0|0|0|0|0|0
917|0|0|7|11||0|||大自然的調和 ‧ 水|3|0|0|0|0||0||0|0|0|0|0|0
918|0|0|7|11||0|||大自然的調和 ‧ 火|3|0|0|0|0||0||0|0|0|0|0|0
919|0|0|7|11||0|||大自然的調和 ‧ 木|3|0|0|0|0||0||0|0|0|0|0|0
920|0|0|7|11||0|||大自然的調和 ‧ 光|3|0|0|0|0||0||0|0|0|0|0|0
921|0|0|7|11||0|||大自然的調和 ‧ 暗|3|0|0|0|0||0||0|0|0|0|0|0
923|0|0|8|1||0|||蛞蝓的水跡|33|10|101|40|0||0||0|0|0|0|0|-2033
924|0|0|8|1||0|||犬神的鈴鐺|33|10|102|40|0||0||0|0|0|0|0|-2033
925|0|0|8|1||0|||獨角馬的厚禮|33|10|103|40|0||0||0|0|0|0|0|-2033
926|0|0|8|1||0|||麒麟的銅幣|33|10|104|40|0||0||0|0|0|0|0|-2033
927|0|0|8|1||0|||赤龍的秘果|33|10|105|40|0||0||0|0|0|0|0|-2033
932|0|0|7|11||0|||審判的戰場|8|0|0|0|0||0||0|0|0|0|0|0
933|0|0|7|11||0|||酒賜的聰慧|27|0|0|0|0||0||0|0|0|0|0|0
934|0|0|7|11||0|||酒賜的堅毅|27|0|0|0|0||0||0|0|0|0|0|0
935|0|0|7|11||0|||酒賜的英勇|27|0|0|0|0||0||0|0|0|0|0|0
936|0|0|7|11||0|||酒賜的思念|27|0|0|0|0||0||0|0|0|0|0|0
937|0|0|7|11||0|||酒賜的機心|27|0|0|0|0||0||0|0|0|0|0|0
956|0|0|30|19||0|||遺跡特許 ‧ 無貌之神的誓約|5|0|0|0|0||0||0|0|0|0|0|0
957|0|0|30|19||0|||遺跡特許 ‧ 命運少女史|7|0|0|0|1||0||0|0|0|0|0|0
962|0|0|7|11||0|||在很久很久以前|5|0|0|0|0||0||0|0|0|0|0|0
963|0|0|7|11||0|||天祐北域 ‧ 水|27|0|0|0|0||0||0|0|0|0|0|0
964|0|0|7|11||0|||天祐北域 ‧ 火|27|0|0|0|0||0||0|0|0|0|0|0
965|0|0|7|11||0|||天祐北域 ‧ 木|27|0|0|0|0||0||0|0|0|0|0|0
966|0|0|7|11||0|||天祐北域 ‧ 光|27|0|0|0|0||0||0|0|0|0|0|0
967|0|0|7|11||0|||天祐北域 ‧ 暗|27|0|0|0|0||0||0|0|0|0|0|0
970|0|0|30|19||0|||遺跡特許 ‧ 鎧之魂|7|0|0|0|1||0||0|0|0|0|0|0
971|0|0|30|19||0|||遺跡特許 ‧ 實現願望的代價|4|0|0|0|0||0||0|0|0|0|0|0
986|0|0|30|19||0|||遺跡特許 ‧ 守護犬大冒險|7|0|0|0|1||0||0|0|0|0|0|0
987|0|0|30|19||0|||遺跡特許 ‧ 異變的永生|5|0|0|0|0||0||0|0|0|0|0|0
988|0|0|7|11||0|||歷史的幻景|8|0|0|0|0||0||0|0|0|0|0|0
991|0|0|30|19||0|||遺跡特許 ‧ 妖相迷惑|7|0|0|0|1||0||0|0|0|0|0|0
992|0|0|30|19||0|||遺跡特許 ‧ 魔境的審判|2|0|0|0|0||0||0|0|0|0|0|0
998|0|0|7|11||0|||與自然對話|3|0|0|0|0||0||0|0|0|0|0|0
999|0|0|7|11||0|||魔君的侍衛|22|0|0|0|0||0||0|0|0|0|0|0
1000|0|0|7|11||0|||魔君的奴隸|22|0|0|0|0||0||0|0|0|0|0|0
1001|0|0|7|11||0|||魔君的同窗|22|0|0|0|0||0||0|0|0|0|0|0
1002|0|0|7|11||0|||魔君的蒼蠅|22|0|0|0|0||0||0|0|0|0|0|0
1003|0|0|7|11||0|||魔君的叛徒|22|0|0|0|0||0||0|0|0|0|0|0
1011|0|0|30|19||1|||遺跡特許 ‧ 眾喃之耳|3|0|0|0|0||0||0|0|0|0|0|0
1012|0|0|30|19||0|||遺跡特許 ‧ 龍焰重燃|27|0|0|0|0||0||0|0|0|0|0|0
1013|0|0|30|19||0|||遺跡特許 ‧ 塔之門衛|7|0|0|0|1||0||0|0|0|0|0|0
1014|0|0|30|19||0|||遺跡特許 ‧ 魔研結晶|7|0|0|0|1||0||0|0|0|0|0|0
1021|0|0|30|19||0|||遺跡特許 ‧ 黃衣之王的印記|7|0|0|0|0||0||0|0|0|0|0|0
1022|0|0|30|19||0|||遺跡特許 ‧ 強大的火力支援|14|0|0|0|0||0||0|0|0|0|0|0
1023|0|0|30|19||0|||遺跡特許 ‧ 防患龍跡|7|0|0|0|1||0||0|0|0|0|0|0
1024|0|0|30|19||0|||遺跡特許 ‧ 超獸總司令|7|0|0|0|1||0||0|0|0|0|0|0
1026|0|0|7|11||0|||女武神讚頌詩|27|0|0|0|0||0||0|0|0|0|0|0
1027|0|0|7|11||0|||命運女神的書寫 ‧ 水|8|0|0|0|0||0||0|0|0|0|0|0
1028|0|0|7|11||0|||命運女神的書寫 ‧ 火|8|0|0|0|0||0||0|0|0|0|0|0
1029|0|0|7|11||0|||命運女神的書寫 ‧ 木|8|0|0|0|0||0||0|0|0|0|0|0
1030|0|0|7|11||0|||命運女神的書寫 ‧ 光|8|0|0|0|0||0||0|0|0|0|0|0
1031|0|0|7|11||0|||命運女神的書寫 ‧ 暗|8|0|0|0|0||0||0|0|0|0|0|0
1038|0|0|9|1||0|||狹縫之門 ‧ 步兵操練|7|0|13|400|1||0||0|0|0|0|206|0
1039|0|0|30|19||0|||遺跡特許 ‧ 忠誠的千知鴞鳥|23|0|0|0|0||0||0|0|0|0|0|0
1040|0|0|30|19||0|||遺跡特許 ‧ 代表力量的翅膀|8|0|0|0|0||0||0|0|0|0|0|0
1041|0|0|30|19||0|||遺跡特許 ‧ 水惡鬼的血契|1|0|0|0|1||0||0|0|0|0|0|0
1042|0|0|30|19||0|||遺跡特許 ‧ 火惡鬼的血契|2|0|0|0|1||0||0|0|0|0|0|0
1043|0|0|30|19||0|||遺跡特許 ‧ 木惡鬼的血契|3|0|0|0|1||0||0|0|0|0|0|0
1044|0|0|30|19||0|||遺跡特許 ‧ 光惡鬼的血契|3|0|0|0|1||0||0|0|0|0|0|0
1045|0|0|30|19||0|||遺跡特許 ‧ 暗惡鬼的血契|3|0|0|0|1||0||0|0|0|0|0|0
1053|0|0|7|11||0|||鐵鱗銅皮|6|0|0|0|0||0||0|0|0|0|0|0
1054|0|0|7|11||0|||遊樂場帝國|32|0|0|0|0||0||0|0|0|0|0|0
1055|0|0|7|11||0|||法蘭西宮殿|32|0|0|0|0||0||0|0|0|0|0|0
1056|0|0|7|11||0|||千術擂台|32|0|0|0|0||0||0|0|0|0|0|0
1057|0|0|7|11||0|||流淌黑金的沙漠|32|0|0|0|0||0||0|0|0|0|0|0
1058|0|0|7|11||0|||伊賀忍者村|32|0|0|0|0||0||0|0|0|0|0|0
1059|0|0|7|11||0|||七星級中華餐館|32|0|0|0|0||0||0|0|0|0|0|0
1060|0|0|7|11||0|||水槄田園|32|0|0|0|0||0||0|0|0|0|0|0
1061|0|0|7|11||0|||集財投資地|32|0|0|0|0||0||0|0|0|0|0|0
1076|0|0|7|11||0|||勞動者的意志 - hidden|29|0|0|0|0||0||0|0|0|0|0|0
1078|0|0|30|19||0|||遺跡特許 ‧ 老師遺留的紀錄|21|0|0|0|0||0||0|0|0|0|0|0
1079|0|0|30|19||0|||遺跡特許 ‧ 東方靈獸傳記|11|0|0|0|1||0||0|0|0|0|0|0
1083|0|0|9|1||0|||奧秘之門 ‧ 萌芽|0|0|13|400|1||0||0|0|0|0|305|0
1094|0|0|7|11||0|||智獸們的修行|33|0|0|0|0||0||0|0|0|0|0|0
1095|0|0|7|11||0|||古希臘神的妄語 ‧ 水|1|0|0|0|0||0||0|0|0|0|0|0
1096|0|0|7|11||0|||古希臘神的妄語 ‧ 火|2|0|0|0|0||0||0|0|0|0|0|0
1097|0|0|7|11||0|||古希臘神的妄語 ‧ 木|3|0|0|0|0||0||0|0|0|0|0|0
1098|0|0|7|11||0|||古希臘神的妄語 ‧ 光|4|0|0|0|0||0||0|0|0|0|0|0
1099|0|0|7|11||0|||古希臘神的妄語 ‧ 暗|5|0|0|0|0||0||0|0|0|0|0|0
1113|0|0|30|19||0|||遺跡特許 ‧ 玉清之主來臨|11|0|0|0|0||0||0|0|0|0|0|0
1114|0|0|30|19||0|||遺跡特許 ‧ 上清教主降尊|11|0|0|0|0||0||0|0|0|0|0|0
1115|0|0|30|19||0|||遺跡特許 ‧ 太清尊者降生|11|0|0|0|0||0||0|0|0|0|0|0
1121|0|0|7|22||0|||一起變強|0|0|0|0|0||0||0|0|0|0|0|-1016
1122|0|0|30|19||0|||遺跡特許 ‧ 與摩斯路並肩而戰|14|0|0|0|0||0||0|0|0|0|0|0
1123|0|0|30|19||0|||遺跡特許 ‧ 與薇薇爾並肩而戰|14|0|0|0|0||0||0|0|0|0|0|0
1124|0|0|30|19||0|||遺跡特許 ‧ 與毒刺並肩而戰|14|0|0|0|0||0||0|0|0|0|0|0
1125|0|0|30|19||0|||遺跡特許 ‧ 與皮諾曹並肩而戰|14|0|0|0|0||0||0|0|0|0|0|0
1126|0|0|30|19||0|||遺跡特許 ‧ 與傑佩諾並肩而戰|14|0|0|0|0||0||0|0|0|0|0|0
1127|0|0|30|19||0|||遺跡特許 ‧ 瘦長身影的傳說|3|0|0|0|0||0||0|0|0|0|0|0
1128|0|0|24|1||0|||墮入未知的世界|41|0|0|0|0||0||1|0|0|0|0|-2041
1129|0|0|24|1||0|||世界初探|41|0|0|0|0||0||1|1|0|0|0|-2041
1130|0|0|24|1||0|||北域的強者|41|0|0|0|0||0||1|1|0|0|0|-2041
1131|0|0|23|1||0|||逃回大本營|40|0|0|0|0||0||1|1|0|0|0|-2040
1132|0|0|23|1||0|||阿薩族戰役|40|0|0|0|0||0||1|1|0|0|0|-2040
1133|0|0|23|1||0|||扭轉戰況的一著|40|0|0|0|0||0||1|1|0|0|0|-2040
1134|0|0|23|1||0|||所謂的強大|40|0|0|0|0||0||1|1|0|0|0|-2040
1135|0|0|23|1||0|||他與她的羈絆|40|0|0|0|0||0||1|1|0|0|0|-2040
1136|0|0|22|1||0|||隱晦的烏雲|39|0|0|0|0||0||1|1|0|0|0|-2039
1137|0|0|23|1||0|||背叛北域的人|40|0|0|0|0||0||1|1|0|0|0|-2040
1138|0|0|23|1||0|||痛苦的決裂|40|0|0|0|0||0||1|1|0|0|0|-2040
1139|0|0|23|1||0|||魔族的威脅|40|0|0|0|0||0||1|1|0|0|0|-2040
1140|0|0|7|11||0|||素還真的俠義|37|0|0|0|0||0||0|0|0|0|0|0
1141|0|0|7|11||0|||魔王子的好勝|37|0|0|0|0||0||0|0|0|0|0|0
1142|0|0|7|11||0|||劍之初的情深|37|0|0|0|0||0||0|0|0|0|0|0
1143|0|0|7|11||0|||一頁書的疾惡|37|0|0|0|0||0||0|0|0|0|0|0
1144|0|0|7|11||0|||葉小釵的凜然|37|0|0|0|0||0||0|0|0|0|0|0
1148|0|0|7|22||0|||解放的契機 ‧ 人|0|0|0|0|0||0||0|0|0|0|0|0
1149|0|0|7|22||0|||解放的契機 ‧ 神|0|0|0|0|0||0||0|0|0|0|0|0
1150|0|0|7|22||0|||解放的契機 ‧ 獸|0|0|0|0|0||0||0|0|0|0|0|0
1151|0|0|7|22||0|||解放的契機 ‧ 龍|0|0|0|0|0||0||0|0|0|0|0|0
1152|0|0|7|22||0|||解放的契機 ‧ 妖|0|0|0|0|0||0||0|0|0|0|0|0
1153|0|0|7|22||0|||解放的契機 ‧ 魔|0|0|0|0|0||0||0|0|0|0|0|0
1154|0|0|7|22||0|||解放的契機 ‧ 金蛋|0|0|0|0|0||0||0|0|0|0|0|1494
1164|0|0|24|1||0|||最後的決意|41|0|0|0|0||0||1|1|0|0|0|-2041
1165|0|0|22|1||0|||與女孩的相遇|39|0|0|0|0||0||1|2|0|0|0|-2039
1166|0|0|22|1||0|||逐漸披露的訊息|39|0|0|0|0||0||1|2|0|0|0|-2039
1167|0|0|22|1||0|||來訪華納族|39|0|0|0|0||0||1|2|0|0|0|-2039
1168|0|0|22|1||0|||華納族戰役|39|0|0|0|0||0||1|2|0|0|0|-2039
1169|0|0|22|1||0|||費蕾雅與勝利之劍|39|0|0|0|0||0||1|2|0|0|0|-2039
1170|0|0|24|1||0|||家人的思念|41|0|0|0|0||0||1|2|0|0|0|-2041
1171|0|0|22|1||0|||新的目標|39|0|0|0|0||0||1|2|0|0|0|-2039
1172|0|0|24|1||0|||前往最強部落|41|0|0|0|0||0||1|2|0|0|0|-2041
1173|0|0|22|1||0|||新夥伴的加入|39|0|0|0|0||0||1|2|0|0|0|-2039
1174|0|0|22|1||0|||過往的恩怨|39|0|0|0|0||0||1|2|0|0|0|-2039
1175|0|0|22|1||0|||北域危機|39|0|0|0|0||0||1|3|0|0|0|-2039
1176|0|0|24|1||0|||拼死一戰|41|0|0|0|0||0||1|2|0|0|0|-2041
1177|0|0|24|1||0|||漫長的夢|41|0|0|0|0||0||1|1|0|0|0|-2041
1178|0|0|24|1||0|||一切的終結|41|0|0|0|0||0||1|1|0|0|0|-2041
1187|0|0|7|11||0|||鮮紅的結局|5|0|0|0|0||0||0|0|0|0|0|0
1189|0|0|30|19||0|||遺跡特許 ‧ 暴食之罪|1|0|0|0|1||0||0|0|0|0|0|0
1190|0|0|30|19||0|||遺跡特許 ‧ 貪婪之罪|4|0|0|0|1||0||0|0|0|0|0|0
1191|0|0|30|19||0|||遺跡特許 ‧ 狂怒之罪|2|0|0|0|1||0||0|0|0|0|0|0
1192|0|0|30|19||0|||遺跡特許 ‧ 色慾之罪|1|0|0|0|1||0||0|0|0|0|0|0
1193|0|0|30|19||0|||遺跡特許 ‧ 傲慢之罪|3|0|0|0|1||0||0|0|0|0|0|0
1194|0|0|30|19||0|||遺跡特許 ‧ 怠惰之罪|1|0|0|0|1||0||0|0|0|0|0|0
1195|0|0|30|19||0|||遺跡特許 ‧ 嫉妒之罪|5|0|0|0|0||0||0|0|0|0|0|0
1197|0|0|25|1||0|||魔族寶庫|42|0|0|0|0||0||1|0|0|0|0|-2042
1198|0|0|25|1||0|||小魔女的邀請|42|0|0|0|0||0||1|0|0|0|0|-2042
1199|0|0|25|1||0|||他們的回憶|42|0|0|0|0||0||0|0|0|0|0|-2042
1200|0|0|9|1||0|||妖獸幻窟|7|0|13|400|1||0||0|0|0|0|202|0
1205|0|0|30|19||0|||遺跡特許 ‧ 瘋癲的茶客|1|0|0|0|1||0||0|0|0|0|0|0
1206|0|0|30|19||0|||遺跡特許 ‧ 狂人的茶會|2|0|0|0|1||0||0|0|0|0|0|0
1207|0|0|30|19||0|||遺跡特許 ‧ 墮進魔境之洞|3|0|0|0|1||0||0|0|0|0|0|0
1208|0|0|30|19||0|||遺跡特許 ‧ 被喚醒的睡獸|4|0|0|0|1||0||0|0|0|0|0|0
1209|0|0|30|19||0|||遺跡特許 ‧ 魔境的岔路|5|0|0|0|1||0||0|0|0|0|0|0
1210|0|0|30|19||0|||遺跡特許 ‧ 一諾千金|8|0|0|0|0||0||0|0|0|0|0|0
1211|0|0|7|11||0|||守護阿斯嘉特|27|0|0|0|0||0||0|0|0|0|0|0
1228|0|0|9|1||0|||非法集會|7|0|13|400|1||0||0|0|0|0|207|0
1236|0|0|7|11||0|||命運多舛的妖女們|3|0|0|0|0||0||0|0|0|0|0|0
1237|0|0|7|11||0|||戢武王的風彩|37|0|0|0|0||0||0|0|0|0|0|0
1238|0|0|7|11||0|||傲笑紅塵的明察|37|0|0|0|0||0||0|0|0|0|0|0
1239|0|0|7|11||0|||風之痕的傲氣|37|0|0|0|0||0||0|0|0|0|0|0
1240|0|0|7|11||0|||藍色超能戰士|43|0|0|0|0||0||0|0|0|0|0|0
1241|0|0|7|11||0|||草薙之日|43|0|0|0|0||0||0|0|0|0|0|0
1242|0|0|7|11||0|||除惡務盡|43|0|0|0|0||0||0|0|0|0|0|0
1243|0|0|7|11||0|||響絕雷鳴|43|0|0|0|0||0||0|0|0|0|0|0
1244|0|0|7|11||0|||八神之月|43|0|0|0|0||0||0|0|0|0|0|0
1245|0|0|7|11||0|||魅惑女忍|43|0|0|0|0||0||0|0|0|0|0|0
1246|0|0|7|11||0|||狼之烙印|43|0|0|0|0||0||0|0|0|0|0|0
1247|0|0|7|11||0|||不為私利而戰|43|0|0|0|0||0||0|0|0|0|0|0
1250|0|0|26|1||0|||可怕的襲擊|44|0|0|0|0||0||2|1|0|0|0|-2044
1251|0|0|26|1||0|||喚醒伊莉莎白|44|0|0|0|0||0||2|1|0|0|0|-2044
1252|0|0|26|1||0|||爭持不下的二人|44|0|0|0|0||0||2|1|0|0|0|-2044
1253|0|0|26|1||0|||陰霾下的對話|44|0|0|0|0||0||2|1|0|0|0|-2044
1254|0|0|26|1||0|||荒廢的城市|44|0|0|0|0||0||2|1|0|0|0|-2044
1255|0|0|26|1||0|||窮途末路|44|0|0|0|0||0||2|1|0|0|0|-2044
1256|0|0|26|1||0|||逐漸解開的謎團|44|0|0|0|0||0||2|1|0|0|0|-2044
1257|0|0|26|1||0|||連番激戰|44|0|0|0|0||0||2|1|0|0|0|-2044
1258|0|0|26|1||0|||治癒的雨水|44|0|0|0|0||0||2|1|0|0|0|-2044
1259|0|0|27|1||0|||詭異的城鎮|45|0|0|0|0||0||2|2|0|0|0|-2045
1260|0|0|27|1||0|||前往安全之地|45|0|0|0|0||0||2|2|0|0|0|-2045
1261|0|0|27|1||0|||危機不斷|45|0|0|0|0||0||2|2|0|0|0|-2045
1262|0|0|27|1||0|||獨自的追蹤|45|0|0|0|0||0||2|2|0|0|0|-2045
1263|0|0|27|1||0|||悲哀的下場|45|0|0|0|0||0||2|2|0|0|0|-2045
1264|0|0|27|1||0|||玩具的無奈|45|0|0|0|0||0||2|2|0|0|0|-2045
1265|0|0|27|1||0|||逐漸浮現的真相|45|0|0|0|0||0||2|2|0|0|0|-2045
1266|0|0|27|1||0|||敵人的基地|45|0|0|0|0||0||2|2|0|0|0|-2045
1267|0|0|27|1||0|||絲堤與玩具的怨念|45|0|0|0|0||0||2|2|0|0|0|-2045
1268|0|0|26|1||0|||仇恨的終末|44|0|0|0|0||0||2|1|0|0|0|-2044
1269|0|0|26|1||0|||利己的選擇|44|0|0|0|0||96||2|1|0|0|0|-2044
1270|0|0|26|1||0|||伊莉莎白的回憶|44|0|0|0|0||0||2|1|0|0|0|-2044
1271|0|0|26|1||0|||潔琪的回憶|44|0|0|0|0||0||2|1|0|0|0|-2044
1272|0|0|26|1||0|||無法回頭的路|44|0|0|0|0||0||2|1|0|0|0|-2044
1273|0|0|26|1||0|||傑克的回憶|44|0|0|0|0||0||2|1|0|0|0|-2044
1274|0|0|27|1||0|||貝莉的自救|45|0|0|0|0||0||2|2|0|0|0|-2045
1275|0|0|27|1||0|||渴望時間回溯|45|0|0|0|0||0||2|2|0|0|0|-2045
1276|0|0|27|1||0|||彼此信賴|45|0|0|0|0||0||2|2|0|0|0|-2045
1277|0|0|27|1||0|||過去的幸福|45|0|0|0|0||0||2|2|0|0|0|-2045
1278|0|0|27|1||0|||被背叛的魔族|45|0|0|0|0||0||2|2|0|0|0|-2045
1279|0|0|27|1||0|||無路可走|45|0|0|0|0||0||2|2|0|0|0|-2045
1280|0|0|28|1||0|||玩具的思念|46|0|0|0|0||0||2|3|0|0|0|-2046
1281|0|0|28|1||0|||與狂魔們的道別|46|0|0|0|0||0||2|3|0|0|0|-2046
1282|0|0|28|1||0|||與玩具們的道別|46|0|0|0|0||0||2|3|0|0|0|-2046
1283|0|0|26|1||0|||回憶的呼喚|44|0|0|0|0||0||2|1|0|0|0|-2044
1293|0|0|7|11||0|||統一神魔的野心|5|0|0|0|0||0||0|0|1|0|0|0
1304|0|0|7|11||0|||英雄們的崛起 ‧ 水|1|0|0|0|0||0||0|0|0|0|0|0
1305|0|0|7|11||0|||英雄們的崛起 ‧ 火|2|0|0|0|0||0||0|0|0|0|0|0
